Name,S1,S2,S3,S4
KS Marshall,1.0788529e-14,1.940496e-14,56.143997,163.82922
KS McPherson,0.5745135,1.940496e-14,63.739655,150.77295
KS Meade,3.4868424,24.33568,58.8318,137.75403
KS Miami,1.0788529e-14,1.940496e-14,68.52296,143.43053
KS Mitchell,1.0788529e-14,1.940496e-14,47.266888,175.57872
KS Montgomery,4.955619,22.45265,44.181107,168.917
KS Morris,1.0788529e-14,1.940496e-14,62.408443,162.74068
KS Morton,25.515896,32.712242,51.03349,133.40361
KS Nemaha,1.2968626,1.940496e-14,57.93011,153.78777
KS Neosho,1.0788529e-14,6.1067505,47.921566,178.79707
KS Ness,1.0788529e-14,6.877946e-5,59.15684,166.56459
KS Norton,1.0788529e-14,7.464852,52.08462,166.29626
KS Osage,1.0788529e-14,1.940496e-14,57.932713,166.13496
KS Osborne,1.0788529e-14,1.940496e-14,40.980705,178.69136
KS Ottawa,1.0788529e-14,1.940496e-14,57.65804,158.83847
KS Pawnee,1.0788529e-14,19.209171,48.42881,159.70908
KS Phillips,35.593163,1.940496e-14,43.201427,162.40887
KS Pottawatomie,1.0788529e-14,14.087368,78.29563,118.32314
KS Pratt,1.0788529e-14,2.9258015,67.30093,156.63199
KS Rawlins,1.0788529e-14,1.940496e-14,69.13835,149.54778
KS Reno,0.14709696,14.998642,69.18145,144.56535
KS Republic,1.0788529e-14,1.940496e-14,49.728165,170.36284
KS Rice,0.58375883,6.899071,62.301533,151.6709
KS Riley,2.1739554,37.118107,132.3521,37.827656
KS Rooks,1.0788529e-14,1.940496e-14,46.815163,173.93018
KS Rush,1.0788529e-14,1.940496e-14,52.965813,167.8915
KS Russell,1.0788529e-14,1.940496e-14,49.592175,174.28671
KS Saline,3.0225153,14.009928,79.86494,128.34613
KS Scott,1.8712419,23.491383,53.46554,152.04262
KS Sedgwick,2.6423125,43.40782,89.27154,95.60977
KS Seward,33.68603,129.91779,49.805515,42.665985
KS Shawnee,3.6030343,33.10513,99.54151,93.701515
KS Sheridan,1.0788529e-14,1.940496e-14,52.195972,167.69388
KS Sherman,1.0788529e-14,0.11215113,51.58034,176.69928
KS Smith,1.0788529e-14,1.940496e-14,46.68417,174.42451
KS Stafford,2.032349,7.936578,53.738472,164.14848
KS Stanton,15.333329,45.241444,47.563423,130.20824
KS Stevens,1.0788529e-14,56.02216,47.814323,122.37014
KS Sumner,3.7716315,1.940496e-14,52.89083,166.56221
KS Thomas,1.0788529e-14,1.940496e-14,62.594696,153.14035
KS Trego,3.5125034,1.940496e-14,51.595722,169.6693
KS Wabaunsee,2.36962,1.940496e-14,63.086525,148.57143
KS Wallace,1.0788529e-14,1.940496e-14,49.196377,169.8376
KS Washington,1.0788529e-14,1.940496e-14,59.115944,165.69463
KS Wichita,1.0788529e-14,35.27738,59.404366,138.58406
KS Wilson,1.0788529e-14,4.0375253e-5,37.853374,201.1206
KS Woodson,6.0091446e-12,2.8199743e-8,39.872044,194.89626
KS Wyandotte,29.03096,134.93776,51.27648,42.307964
KY Adair,42.666924,2.3719846e-14,12.014322,198.6547
KY Allen,12.666335,12.93893,16.728392,200.58727
KY Anderson,2.488569,1.940496e-14,39.879436,186.88536
KY Ballard,0.07580839,1.6972764,13.185803,225.54645
KY Barren,2.538213,21.604282,23.718576,187.90485
KY Bath,3.6558273,37.935196,0.0073524155,211.73285
KY Bell,1.5444587,54.722206,2.5319026e-14,203.37788
KY Boone,6.673139,17.762043,90.51052,109.18798
KY Bourbon,2.625586,28.95291,40.675297,164.97346
KY Boyd,3.1982841,8.83687,36.482048,199.08748
KY Boyle,1.0788529e-14,29.63492,47.086662,154.8089
KY Bracken,4.4856822e-8,0.092662886,22.495035,215.72853
KY Breathitt,1.0788529e-14,54.58165,2.5319026e-14,210.75229
KY Breckinridge,3.6021686,30.34754,15.426477,192.90273
KY Bullitt,2.4552822,1.940496e-14,44.98948,177.49808
KY Butler,56.70722,20.12851,0.34087425,191.2673
KY Caldwell,1.0788529e-14,14.309097,16.73007,216.31834
KY Calloway,2.3013866,28.36075,54.261192,143.69061
KY Campbell,6.601051,4.312993,89.50404,125.80189
KY Carlisle,14.373109,1.940496e-14,16.363194,210.33705
KY Carroll,4.5299425,60.038403,4.3730927,187.22038
KY Carter,0.18319006,40.2887,3.4661217,204.94212
KY Casey,14.99481,30.980818,2.5319026e-14,208.47505
KY Christian,2.7578182,88.3898,30.583931,127.40039
KY Clark,5.5313354,17.42899,41.063316,179.86247
KY Clay,6.676529,55.631836,2.5319026e-14,208.98096
KY Clinton,1.0788529e-14,28.420116,2.5319026e-14,224.4084
KY Crittenden,6.8620477,2.7179875,10.413263,225.04208
KY Cumberland,1.4047852e-8,10.36093,2.5319026e-14,234.3354
KY Daviess,4.264487,16.06588,57.801186,153.86095
KY Edmonson,40.61042,1.940496e-14,12.285707,196.31107
KY Elliott,1.0788529e-14,42.04132,2.5319026e-14,213.50783
KY Estill,1.0788529e-14,23.547195,4.3032286e-10,234.80478
KY Fayette,4.0213017,50.531677,118.791,55.227566
KY Fleming,1.0788529e-14,31.249844,0.0008411771,220.60225
KY Floyd,0.0025081832,37.052223,2.5319026e-14,223.53134
KY Franklin,3.2532501,35.921947,70.81272,130.22292
KY Fulton,6.3246884,67.26734,1.1099676e-6,188.73804
KY Gallatin,37.619804,23.323626,10.470088,187.38078
KY Garrard,0.88826597,6.588347,21.61398,204.18623
KY Grant,7.667575,22.754158,18.396765,192.92128
KY Graves,28.229446,16.420095,19.191698,189.64769
KY Grayson,18.816349,5.56879,14.9778595,211.41937
KY Green,7.9657874,24.025848,8.149642e-10,215.2902
KY Greenup,0.6678601,1.940496e-14,24.114866,214.55724
KY Hancock,7.2274803e-13,1.4870657,24.882147,204.14804
KY Hardin,1.7611272,28.65703,55.243694,143.8198
KY Harlan,2.7349527,42.892303,2.5319026e-14,216.33551
KY Harrison,3.1683686e-7,9.018866,30.055721,201.87477
KY Hart,1.0788529e-14,47.08285,0.6017192,196.64908
KY Henderson,3.8216286,23.990944,35.700974,175.19797
KY Henry,5.164467,10.290455,32.73269,190.69241
KY Hickman,8.6630396e-5,23.885649,3.2130327,217.82088
KY Hopkins,33.302826,1.940496e-14,22.398542,195.46365
KY Jackson,47.076298,12.389295,2.5319026e-14,212.5565
KY Jefferson,12.134811,49.741295,102.626564,77.82909
KY Jessamine,1.0788529e-14,32.66457,51.4861,147.17639
KY Johnson,1.0788529e-14,24.285332,6.586885e-13,232.04422
KY Kenton,10.913455,8.14772,83.36776,130.97461
KY Knott,1.0788529e-14,51.32443,2.5319026e-14,211.77426
KY Knox,5.844221,47.492573,2.5319026e-14,209.25638
KY Larue,2.8161907,10.6907,16.76607,209.74284
KY Laurel,2.4954634,13.391799,9.611533,220.23708
KY Lawrence,1.0788529e-14,29.208584,2.5319026e-14,223.44371
KY Lee,1.0788529e-14,27.919945,2.5319026e-14,241.41434
KY Leslie,1.0788529e-14,34.860973,2.5319026e-14,232.86209
KY Letcher,1.0788529e-14,33.923904,2.5319026e-14,225.97626
KY Lewis,7.6323338,25.841024,2.5319026e-14,218.84013
KY Lincoln,3.4940672,17.799006,9.473735,212.77739
KY Livingston,2.5113766,6.4186365e-11,6.6261806,230.60782
KY Logan,25.429218,10.056312,14.716736,199.73227
KY Lyon,20.862762,7.9294143,22.270172,200.06981
KY Madison,0.52759975,17.903145,54.974823,155.54485
KY Magoffin,1.0788529e-14,60.56391,2.5319026e-14,199.37177
KY Marion,1.4870666,11.8390255,25.468224,197.88562
KY Marshall,2.9864318,0.12521143,50.01413,183.17763
KY Martin,1.0788529e-14,31.376413,2.5319026e-14,229.0506
KY Mason,1.1495172,26.325554,21.701944,193.78062
KY McCracken,3.8357713,0.18959154,43.18878,191.88171
KY McCreary,1.0788529e-14,56.092354,2.5319026e-14,209.44405
KY McLean,7.445208,7.01932,18.769407,214.08325
KY Meade,3.0890505,2.8137212,31.7073,192.14285
KY Menifee,1.0788529e-14,21.045778,2.5319026e-14,228.56534
KY Mercer,0.041278694,7.351913,32.55413,195.71263
KY Metcalfe,8.026425,24.736774,2.8847796e-6,219.87836
KY Monroe,4.564355,26.64215,2.5319026e-14,222.4628
KY Montgomery,1.0788529e-14,35.07276,15.588047,196.48979
KY Morgan,1.0788529e-14,41.17398,2.5319026e-14,208.91313
KY Muhlenberg,30.103909,8.2270475e-13,7.944357,211.8555
KY Nelson,1.2736632,7.461936,42.911327,180.79144
KY Nicholas,1.0788529e-14,45.698357,6.573813,202.48537
KY Ohio,11.6930895,11.122756,8.978018,209.49867
KY Oldham,8.073823,1.940496e-14,100.53122,106.64232
KY Owen,1.0788529e-14,25.243109,17.072884,193.23126
KY Owsley,1.0788529e-14,40.55116,2.5319026e-14,236.98833
KY Pendleton,1.0788529e-14,2.7790163e-11,15.9134035,221.32794
KY Perry,1.839635,51.997093,2.5319026e-14,214.12502
KY Pike,1.4363561,36.471302,2.8759615e-8,218.09729
KY Powell,1.0788529e-14,27.894377,5.0399847,226.87682
KY Pulaski,1.8689477,9.859022,15.740648,215.91751
KY Robertson,1.0788529e-14,16.046545,0.0078171985,229.41997
KY Rockcastle,1.0788529e-14,35.316822,2.5319026e-14,217.71266
KY Rowan,1.0788529e-14,38.517857,40.403305,160.37993
KY Russell,11.516009,25.555767,2.5319026e-14,216.95795
KY Scott,4.2384827e-6,20.842922,66.96144,135.17268
KY Shelby,14.423659,23.663036,66.353386,127.25858
KY Simpson,12.6119375,15.177223,20.738117,190.00098
KY Spencer,1.0788529e-14,1.940496e-14,41.238476,177.89215
KY Taylor,1.6918765,31.429483,8.737648,203.88953
KY Todd,1.0788529e-14,63.402634,8.3228355e-12,188.02597
KY Trigg,1.0788529e-14,11.7486315,22.346535,204.55728
KY Trimble,1.0788529e-14,25.230223,19.225101,197.27264
KY Union,3.6051659e-12,32.34511,17.953352,190.889
KY Warren,8.163045,43.547195,74.092964,107.8706
KY Washington,0.0003967365,21.486385,24.928017,189.69159
KY Wayne,1.0788529e-14,37.307777,2.5319026e-14,212.8744
KY Webster,2.886409,26.979849,2.877292,217.72472
KY Whitley,0.02836179,31.286865,5.527393e-8,222.64758
KY Wolfe,1.0788529e-14,52.894817,2.5319026e-14,216.82204
KY Woodford,1.0788529e-14,12.826267,75.0998,135.43013
LA Acadia,47.15573,49.201054,13.602931,154.79959
LA Allen,51.407124,43.569363,12.340909,150.78287
LA Ascension,30.520105,31.141289,65.455284,108.32956
LA Assumption,46.496742,52.322124,17.38717,141.52992
LA Avoyelles,31.25404,77.31273,2.6289654,154.1648
LA Beauregard,20.960194,31.587389,14.925359,175.96228
LA Bienville,95.586685,57.71559,6.39023,130.0991
LA Bossier,22.454735,27.563856,58.475418,128.41502
LA Caddo,50.02692,83.286156,43.110638,88.95027
LA Calcasieu,29.401917,43.372,42.170353,136.27591
LA Caldwell,18.156683,57.439716,2.256012,185.3463
LA Cameron,6.918485,27.725723,25.713129,170.86205
LA Catahoula,33.96566,64.83674,2.5319026e-14,171.46655
LA Claiborne,36.65759,87.668884,5.4713783,137.26677
LA Concordia,23.820902,85.320885,0.0006525127,156.77487
LA De Soto,46.875557,66.68543,9.503571,143.16698
LA East Baton Rouge,37.144554,76.947845,91.66119,49.199444
LA East Carroll,46.98634,153.26231,2.5319026e-14,93.89638
LA East Feliciana,86.745476,48.193325,14.551604,128.51685
LA Evangeline,15.312631,83.60168,5.7583127,156.61168
LA Franklin,54.83199,62.851902,1.3167501e-13,154.86383
LA Grant,18.5897,42.992863,8.350043,173.99686
LA Iberia,42.927288,69.85058,23.9455,123.96538
LA Iberville,79.2094,69.25975,22.87665,102.76969
LA Jackson,54.703556,51.633087,2.2528937,158.1836
LA Jefferson,67.62189,50.154877,84.97222,59.21998
LA Jefferson Davis,36.304283,43.611443,18.32903,159.88751
LA Lafayette,19.56965,46.833206,78.06357,91.48699
LA Lafourche,47.16552,31.839096,37.63912,137.1479
LA Lasalle,13.352523,36.515133,5.8349586,194.62357
LA Lincoln,27.298714,70.46703,49.331722,94.541885
LA Livingston,18.592773,11.858539,39.71543,171.37943
LA Madison,46.18829,144.53134,1.4018651e-8,94.665184
LA Morehouse,28.010122,74.31208,4.2907023,156.97752
LA Natchitoches,27.045458,70.11493,30.44766,121.774605
LA Orleans,82.04067,99.16603,86.856445,3.9694237e-14
LA Ouachita,33.629044,63.91914,38.500885,116.2793
LA Plaquemines,44.18611,48.487026,38.93755,116.821785
LA Pointe Coupee,66.23954,48.125984,18.780134,136.16098
LA Rapides,30.754398,65.8899,32.997746,126.29287
LA Red River,64.99167,58.29852,6.817237,144.56206
LA Richland,23.62861,62.722717,4.1049695,161.23209
LA Sabine,16.65175,50.214172,12.163255,170.20227
LA St. Bernard,35.845657,61.69406,24.655674,134.33069
LA St. Charles,55.331474,28.702444,53.22748,112.06148
LA St. Helena,18.36188,96.54111,11.381876,131.98817
LA St. James,80.54882,34.048504,46.77248,99.34408
LA St. John The Baptist,106.014015,65.22392,47.84608,62.207867
LA St. Landry,47.596474,91.90208,8.775119,120.2737
LA St. Martin,39.223156,57.771187,25.25432,132.113
LA St. Mary,52.00455,55.18673,23.044304,134.5692
LA St. Tammany,38.019638,1.92919e-10,84.83034,114.12469
LA Tangipahoa,28.26462,65.22296,31.069288,131.82738
LA Tensas,16.09849,92.39655,0.025110926,146.57462
LA Terrebonne,35.25252,46.489468,34.05364,139.9431
LA Union,57.292774,36.88207,3.3104823,164.70828
LA Vermilion,17.407188,40.902546,25.292498,159.33182
LA Vernon,17.47656,33.737614,29.328814,160.01697
LA Washington,51.116295,74.97098,0.8232204,152.55844
LA Webster,23.687016,44.2569,20.089571,163.44269
LA West Baton Rouge,62.72584,42.919075,36.61443,117.1323
LA West Carroll,33.859818,13.088286,0.094546825,207.37752
LA West Feliciana,57.755978,33.336063,26.026943,134.76839
LA Winn,44.640564,42.567627,2.8458707,169.39713
ME Androscoggin,3.114855,12.117427,99.804855,108.28879
ME Aroostook,0.5088465,0.0018768186,71.78766,154.5498
ME Cumberland,10.844648,1.1459469e-12,151.31796,42.802193
ME Franklin,2.3338084,1.940496e-14,91.78227,121.71253
ME Hancock,0.60533124,1.940496e-14,112.59037,97.692276
ME Kennebec,3.7402282,1.940496e-14,104.45358,111.80448
ME Knox,0.98097724,1.940496e-14,110.35659,94.36643
ME Lincoln,0.5315882,1.940496e-14,99.25994,112.14703
ME Oxford,1.0788529e-14,1.940496e-14,79.239624,139.22018
ME Penobscot,0.9879231,1.5749559e-7,101.06039,119.18751
ME Piscataquis,1.0788529e-14,1.940496e-14,56.276287,173.1317
ME Sagadahoc,1.0788529e-14,1.940496e-14,120.64999,83.758766
ME Somerset,0.50903106,4.593123e-9,68.770134,158.14096
ME Waldo,18.01491,1.940496e-14,90.064064,106.31982
ME Washington,1.0788529e-14,6.668622,67.71514,155.2825
ME York,3.066169,1.940496e-14,125.85671,78.05724
MD Allegany,15.489128,17.263624,71.08189,128.71927
MD Anne Arundel,20.488447,8.117281,159.00427,33.753876
MD Baltimore City,34.723167,80.537994,127.81687,3.9694237e-14
MD Baltimore,34.04549,3.178259,146.56537,35.86443
MD Calvert,12.194922,22.420774,100.444336,93.56351
MD Caroline,10.550308,0.001234158,95.265976,111.49451
MD Carroll,26.011147,1.940496e-14,109.52557,96.28072
MD Cecil,12.414912,28.215994,105.34817,77.40998
MD Charles,30.105202,50.20191,109.18566,46.719227
MD Dorchester,10.338607,24.646141,114.79635,67.58188
MD Frederick,23.993307,1.940496e-14,113.6555,82.9944
MD Garrett,1.0788529e-14,1.940496e-14,97.94546,110.95635
MD Harford,12.694544,1.577104,161.64267,27.225262
MD Howard,16.178461,26.889256,149.26993,29.713068
MD Kent,44.412598,41.534744,143.55971,8.179399
MD Montgomery,30.339062,50.13762,156.72969,3.9694237e-14
MD Prince George's,47.730694,33.944874,138.69243,1.3705364e-13
MD Queen Anne's,18.742641,1.940496e-14,122.19892,79.405136
MD St. Mary's,18.29812,45.399643,92.24283,81.49657
MD Somerset,8.08799,23.169668,78.07035,104.934235
MD Talbot,8.386882,13.882692,114.371635,97.370575
MD Washington,8.744201,26.53845,100.430084,90.80666
MD Wicomico,23.061857,16.639917,103.34519,81.29253
MD Worcester,17.012892,72.63778,95.09676,79.614365
MA Barnstable,25.659203,1.940496e-14,145.97552,51.230724
MA Berkshire,20.418383,1.940496e-14,137.45366,64.01107
MA Bristol,48.12298,17.260231,138.00954,40.910297
MA Dukes,0.02192772,0.05064926,149.7133,51.953587
MA Essex,58.8937,31.318409,159.30338,3.9694237e-14
MA Franklin,35.760406,1.940496e-14,140.83582,49.62933
MA Hampden,59.979767,57.469307,122.61448,19.285704
MA Hampshire,32.62895,0.01111875,168.15167,14.509728
MA Middlesex,51.136505,2.95675e-12,186.91286,3.9694237e-14
MA Nantucket,8.634015,0.94627047,164.21355,31.489521
MA Norfolk,52.314175,1.940496e-14,183.60652,3.9694237e-14
MA Plymouth,58.010162,1.940496e-14,160.51796,23.531773
MA Suffolk,58.116795,65.34454,136.90895,3.9694237e-14
MA Worcester,49.54957,1.0377492,159.39345,28.65385
MI Alcona,8.281526,1.940496e-14,51.974533,175.87744
MI Alger,1.0788529e-14,17.140154,83.19561,126.17231
MI Allegan,3.9241357,7.7113655e-6,101.00305,112.957726
MI Alpena,22.41241,1.940496e-14,72.99943,140.17526
MI Antrim,0.90675145,1.940496e-14,88.76664,128.77791
MI Arenac,9.173747,1.940496e-14,54.228928,172.39816
MI Baraga,1.0788529e-14,22.796303,66.179665,145.89455
MI Barry,1.8991046,1.940496e-14,88.421295,128.65831
MI Bay,15.694084,1.940496e-14,87.19236,128.51933
MI Benzie,2.544566,1.940496e-14,93.961235,123.197334
MI Berrien,20.983543,21.852982,95.9772,102.312904
MI Branch,7.215854,7.802591,75.234375,145.19107
MI Calhoun,13.783981,27.036856,95.44184,107.39025
MI Cass,9.06162,5.536714e-5,76.1353,141.19858
MI Charlevoix,3.8467925,1.940496e-14,98.378654,116.17945
MI Cheboygan,3.928961,1.940496e-14,71.52961,157.21692
MI Chippewa,1.0788529e-14,28.92975,86.82389,117.01664
MI Clare,5.4218717,0.0016907608,64.44814,175.59186
MI Clinton,9.354234,1.940496e-14,116.333885,90.19798
MI Crawford,21.13258,1.940496e-14,65.61504,151.66951
MI Delta,4.0167985,1.940496e-14,85.03168,138.5865
MI Dickinson,4.2019897,1.940496e-14,84.38707,136.8779
MI Eaton,4.718006,6.5112066,119.638756,95.59704
MI Emmet,4.3384523,1.940496e-14,110.91174,101.7916
MI Genesee,35.87165,49.41628,87.42528,83.78215
MI Gladwin,4.1819,1.940496e-14,57.429195,173.2576
MI Gogebic,6.9208946,22.853674,79.2462,127.36933
MI Gd. Traverse,3.3580654,1.940496e-14,122.60371,90.340126
MI Gratiot,16.356075,14.997622,81.884476,121.40331
MI Hillsdale,25.808243,1.940496e-14,70.34792,143.22401
MI Houghton,1.0788529e-14,7.048355,108.84246,100.38068
MI Huron,5.834144,1.940496e-14,66.81053,157.58415
MI Ingham,5.789293,47.793194,146.80225,31.13751
MI Ionia,5.782582,3.1767912,87.76695,131.18056
MI Iosco,21.750067,1.940496e-14,56.86689,167.079
MI Iron,3.1038558,1.940496e-14,72.7399,154.44408
MI Isabella,7.873592,32.39449,108.86894,77.68252
MI Jackson,13.212368,7.3470016,97.757576,117.49455
MI Kalamazoo,14.2797985,22.964705,138.21713,54.3625
MI Kalkaska,10.73778,1.940496e-14,63.73119,158.59235
MI Kent,12.136405,29.623953,136.06735,49.704998
MI Keweenaw,1.0788529e-14,1.940496e-14,79.62234,138.51236
MI Lake,1.0788529e-14,30.36182,49.53481,166.31238
MI Lapeer,20.749758,1.940496e-14,86.556206,121.74835
MI Leelanau,0.74901074,1.940496e-14,124.384384,81.70407
MI Lenawee,5.8355184,3.3020544,93.687935,125.99311
MI Livingston,7.605086,1.940496e-14,120.98163,84.47084
MI Luce,1.0788529e-14,21.23851,67.01347,144.30359
MI Mackinac,1.0788529e-14,31.630346,84.559906,122.90161
MI Macomb,50.935783,0.00010879711,123.55705,72.93159
MI Manistee,1.8229401,1.9335937e-11,88.66855,139.38048
MI Marquette,8.177109,1.940496e-14,117.56866,91.627945
MI Mason,1.0788529e-14,2.1623001e-9,86.497856,141.96982
MI Mecosta,2.897428,5.1542516,90.260475,123.68417
MI Menominee,2.1854374e-12,1.940496e-14,79.52699,146.41571
MI Midland,6.421357,1.940496e-14,108.68027,99.16768
MI Missaukee,5.8860903,1.940496e-14,63.21689,160.79749
MI Monroe,10.835889,1.940496e-14,95.54164,120.1964
MI Montcalm,1.9915653,3.8129947,77.10846,148.80826
MI Montmorency,1.0788529e-14,1.940496e-14,48.0091,191.73535
MI Muskegon,16.023073,25.765415,88.74047,111.9858
MI Newaygo,0.58594733,10.551321,70.66544,150.73572
MI Oakland,42.255894,0.04853941,167.9559,24.620808
MI Oceana,10.880378,33.929493,69.27274,126.15127
MI Ogemaw,6.0428166,1.940496e-14,52.507324,183.33351
MI Ontonagon,1.0788529e-14,1.940496e-14,67.56766,158.47382
MI Osceola,1.0788529e-14,0.00033693213,67.9206,169.51717
MI Oscoda,10.155919,1.940496e-14,49.675602,186.54399
MI Otsego,22.691269,1.940496e-14,71.02478,139.8325
MI Ottawa,9.283496,0.00012375027,131.4906,73.67952
MI Presque Isle,2.7629223,1.940496e-14,69.803535,157.86758
MI Roscommon,3.2371411,1.940496e-14,59.755054,176.17735
MI Saginaw,33.847202,26.691885,91.22471,97.218956
MI St. Clair,15.558522,1.940496e-14,87.14875,131.57188
MI St. Joseph,5.869006,21.941635,77.51439,128.72949
MI Sanilac,8.129226,1.940496e-14,68.7062,155.73804
MI Schoolcraft,1.0788529e-14,5.0093638e-11,72.32353,162.33089
MI Shiawassee,19.344862,1.940496e-14,86.122925,126.07389
MI Tuscola,24.632648,1.940496e-14,67.32694,142.80566
MI Van Buren,7.1382875,25.668911,86.70435,114.15738
MI Washtenaw,16.372564,21.454243,178.84438,0.0047675576
MI Wayne,76.22524,92.52989,114.62368,5.2004652e-6
MI Wexford,5.2340784,1.940496e-14,73.15996,151.69942
MN Aitkin,0.68418884,1.940496e-14,65.96814,150.65741
MN Anoka,13.422729,4.3119374e-13,134.16351,59.937935
MN Becker,0.8873198,3.2340046e-7,82.23432,130.27023
MN Beltrami,1.0788529e-14,37.828007,82.819534,100.84342
MN Benton,5.837595,0.16249175,101.724655,109.188095
MN Big Stone,1.0788529e-14,1.940496e-14,70.47974,143.8188
MN Blue Earth,5.028951,5.505817,129.12074,68.65465
MN Brown,3.567015,1.940496e-14,87.50064,115.988075
MN Carlton,0.82517296,4.153532e-8,92.53583,121.35736
MN Carver,1.191019,9.026567,146.60298,33.473717
MN Cass,3.2467852,1.4785398,68.29202,151.09099
MN Chippewa,7.2451277,2.1652204e-6,85.18544,129.7717
MN Chisago,1.1048019,1.940496e-14,94.7321,107.79289
MN Clay,26.632551,1.940496e-14,123.44795,66.39652
MN Clearwater,1.0788529e-14,4.9010086,58.205696,164.28723
MN Cook,1.0788529e-14,15.285142,109.308105,76.738396
MN Cottonwood,7.9949546,1.950348,85.38547,126.21606
MN Crow Wing,6.96611,1.940496e-14,87.263535,113.59779
MN Dakota,11.339285,0.0016928825,159.09314,34.339634
MN Dodge,1.0788529e-14,10.278765,91.46598,101.63427
MN Douglas,0.32818025,1.940496e-14,88.30955,113.87044
MN Faribault,1.0788529e-14,1.940496e-14,77.82572,133.76524
MN Fillmore,1.8790659,1.940496e-14,96.015274,113.14033
MN Freeborn,5.076815,1.6725513,92.08219,119.92705
MN Goodhue,7.4578104,1.940496e-14,110.52598,93.893105
MN Grant,12.552465,1.940496e-14,72.272064,136.3365
MN Hennepin,28.183907,21.585783,174.11826,3.9694237e-14
MN Houston,1.0788529e-14,1.940496e-14,92.61798,105.90125
MN Hubbard,1.0788529e-14,1.940496e-14,75.579155,134.84134
MN Isanti,1.0788529e-14,1.940496e-14,84.83327,120.94872
MN Itasca,9.92559,1.940496e-14,79.73758,128.68747
MN Jackson,3.512509,1.940496e-14,79.09698,125.35612
MN Kanabec,5.261279,1.940496e-14,65.22958,144.855
MN Kandiyohi,9.709885,3.0927782,99.39838,104.99722
MN Kittson,1.0788529e-14,1.940496e-14,84.41329,127.71311
MN Koochiching,6.2591834,1.940496e-14,78.97252,132.0718
MN Lac Qui Parle,1.0788529e-14,1.940496e-14,79.78353,128.9182
MN Lake,1.0788529e-14,1.940496e-14,95.269455,113.04527
MN Lake Of The Woods,1.0788529e-14,10.413935,71.63662,133.4778
MN Le Sueur,3.3139348,1.940496e-14,100.31631,102.62603
MN Lincoln,0.22332133,1.940496e-14,68.16505,141.06154
MN Lyon,11.725162,6.5759535,106.65847,93.52647
MN Mcleod,0.44887018,1.940496e-14,85.61921,123.35667
MN Mahnomen,12.478226,63.614468,48.20479,120.37605
MN Marshall,1.0788529e-14,1.940496e-14,79.69019,129.52931
MN Martin,17.798576,1.940496e-14,72.532425,128.59575
MN Meeker,2.7317774,1.940496e-14,82.17215,126.42133
MN Mille Lacs,2.7449884,17.161512,69.681854,134.6798
MN Morrison,1.2725217,1.940496e-14,72.12139,135.88104
MN Mower,10.423578,39.065395,96.668144,79.54172
MN Murray,6.8221,1.940496e-14,78.365654,129.6919
MN Nicollet,20.024347,0.00030624476,133.26558,59.552353
MN Nobles,71.337776,55.281532,71.29852,61.94138
MN Norman,8.578262e-13,0.0025329418,85.01963,134.77516
MN Olmsted,8.042105,2.1073112,158.70284,40.494137
MN Otter Tail,1.2083646,1.940496e-14,86.14815,122.40252
MN Pennington,2.0225384,0.009199743,99.51334,122.961975
MN Pine,1.512166,1.0888482,76.12271,141.16774
MN Pipestone,21.982878,20.320713,70.99921,115.09394
MN Polk,5.0287743,0.038425867,92.261856,122.17687
MN Pope,1.0788529e-14,1.940496e-14,78.99591,126.91181
MN Ramsey,18.54613,58.596115,151.76009,1.5148965e-8
MN Red Lake,1.0788529e-14,1.940496e-14,70.917206,143.41756
MN Redwood,1.0788529e-14,1.940496e-14,77.526985,137.37471
MN Renville,7.514648,1.940496e-14,77.71577,132.25143
MN Rice,8.627443,21.216267,129.07394,51.382473
MN Rock,1.4227856,1.940496e-14,81.069275,133.00897
MN Roseau,1.0788529e-14,1.940496e-14,84.85891,122.74594
MN St. Louis,4.093477,1.940496e-14,117.31046,92.679504
MN Scott,4.2352324,15.051646,142.70866,38.964794
MN Sherburne,2.7964036,10.215065,105.04945,85.48314
MN Sibley,8.753398,1.940496e-14,84.355385,117.25882
MN Stearns,15.746808,0.97269493,128.40096,69.68
MN Steele,3.38907,1.6367661e-5,103.93485,102.26623
MN Stevens,1.0788529e-14,0.0025698573,114.93519,88.71789
MN Swift,7.103526,1.940496e-14,83.62764,125.44779
MN Todd,14.592087,1.05021,69.883804,134.8021
MN Traverse,1.0788529e-14,1.940496e-14,84.2802,133.97624
MN Wabasha,1.0788529e-14,1.940496e-14,96.001724,104.186134
MN Wadena,1.0788529e-14,11.717355,55.664757,154.62584
MN Waseca,3.371244,4.984978e-11,96.76866,112.77755
MN Washington,8.654063,1.940496e-14,157.16406,35.46519
MN Watonwan,13.083549,42.213207,71.39321,99.82044
MN Wilkin,21.943329,1.940496e-14,70.57116,131.89735
MN Winona,16.657822,1.940496e-14,123.42568,70.84507
MN Wright,1.1306139,9.102026,110.08211,82.95664
MN Yellow Medicine,1.8217024,9.513403e-10,82.99274,130.66075
MS Adams,31.287573,130.83453,3.1616946e-12,104.15988
MS Alcorn,2.723758,35.95869,2.5319026e-14,204.09006
MS Amite,14.573035,76.98986,2.5319026e-14,157.0458
MS Attala,58.243515,76.899086,2.5319026e-14,135.80565
MS Benton,0.5712501,82.87277,2.5319026e-14,163.05367
MS Bolivar,36.91538,156.79054,2.5319026e-14,79.05481
