GA Elbert,0.19240688,0.72779655,A
GA Emanuel,0.24873404,0.6814357,A
GA Evans,0.2777713,0.62880874,A
GA Fannin,0.13313396,0.8241054,A
GA Fayette,0.45437643,0.43009308,B
GA Floyd,0.23986784,0.6679709,A
GA Forsyth,0.36279947,0.4718682,B
GA Franklin,0.056676295,0.89743245,A
GA Fulton,0.8504402,0.06948521,B
GA Gilmer,0.17064147,0.7528531,A
GA Glascock,0.0034039244,0.89884764,A
GA Glynn,0.36713648,0.5574244,A
GA Gordon,0.15237916,0.7392689,A
GA Grady,0.26139924,0.6620971,A
GA Greene,0.32293382,0.61800647,A
GA Gwinnett,0.5736444,0.2589216,B
GA Habersham,0.11825921,0.7866298,A
GA Hall,0.3086928,0.56947213,A
GA Hancock,0.4449152,0.43919033,B
GA Haralson,0.046373207,0.8639538,A
GA Harris,0.16308701,0.7037606,A
GA Hart,0.16313179,0.7509637,A
GA Heard,0.020713087,0.8584243,A
GA Henry,0.51491994,0.32848504,B
GA Houston,0.37283796,0.5118586,A
GA Irwin,0.1609162,0.77330816,A
GA Jackson,0.116051,0.76426244,A
GA Jasper,0.18571085,0.70466244,A
GA Jeff Davis,0.10274055,0.84333473,A
GA Jefferson,0.39503548,0.5182501,B
GA Jenkins,0.32498825,0.5604077,A
GA Johnson,0.22912948,0.65882736,A
GA Jones,0.23917553,0.6341875,A
GA Lamar,0.29478678,0.59877163,A
GA Lanier,0.18009284,0.696033,A
GA Laurens,0.24587333,0.6824992,A
GA Lee,0.22793888,0.64856136,A
GA Liberty,0.5041557,0.35638776,B
GA Lincoln,0.1727067,0.74969184,A
GA Long,0.29406413,0.51835775,A
GA Lowndes,0.37486196,0.5043706,B
GA Lumpkin,0.10057997,0.8050931,A
GA Macon,0.5523761,0.31707814,B
GA Madison,0.11652137,0.7738217,A
GA Marion,0.27972436,0.59553844,A
GA McDuffie,0.28581187,0.6110705,A
GA McIntosh,0.289858,0.60040903,A
GA Meriwether,0.30314782,0.58547646,A
GA Miller,0.12204818,0.81638205,A
GA Mitchell,0.44331706,0.46930283,B
GA Monroe,0.17004853,0.7068386,A
GA Montgomery,0.1396876,0.7471875,A
GA Morgan,0.21671411,0.6771911,A
GA Murray,0.040455136,0.8675247,A
GA Muscogee,0.59155273,0.31536976,B
GA Newton,0.44939643,0.40523955,B
GA Oconee,0.30653867,0.5854799,A
GA Oglethorpe,0.18047436,0.70639914,A
GA Paulding,0.26529524,0.5621452,A
GA Peach,0.4884452,0.41419244,B
GA Pickens,0.14067768,0.7585344,A
GA Pierce,0.06387339,0.86853653,A
GA Pike,0.050249457,0.8365551,A
GA Polk,0.1649154,0.75223356,A
GA Pulaski,0.21900116,0.6711963,A
GA Putnam,0.2879526,0.63488007,A
GA Quitman,0.29521137,0.6567332,A
GA Rabun,0.22506607,0.7388591,A
GA Randolph,0.57555926,0.32497784,B
GA Richmond,0.62027514,0.2928084,B
GA Rockdale,0.62791055,0.23805033,B
GA Schley,0.116492406,0.77438134,A
GA Screven,0.29087275,0.62888366,A
GA Seminole,0.2565649,0.6858395,A
GA Spalding,0.28840542,0.63581914,A
GA Stephens,0.11920223,0.81879985,A
GA Stewart,0.43775085,0.44764873,B
GA Sumter,0.50176775,0.4259068,B
GA Talbot,0.46925646,0.42595673,B
GA Taliaferro,0.42996624,0.46812838,B
GA Tattnall,0.21629621,0.66769385,A
GA Taylor,0.25682637,0.66034496,A
GA Telfair,0.22691226,0.6332387,A
GA Terrell,0.5509144,0.41263172,B
GA Thomas,0.36802799,0.5443785,A
GA Tift,0.32617977,0.6156992,A
GA Toombs,0.25355732,0.6895602,A
GA Towns,0.14174971,0.7995732,A
GA Treutlen,0.27676556,0.6088685,A
GA Troup,0.31079113,0.58690006,A
GA Turner,0.33685833,0.64135706,A
GA Twiggs,0.27255413,0.6457893,A
GA Union,0.05381333,0.8943364,A
GA Upson,0.24683492,0.6619561,A
GA Walker,0.05545652,0.8448236,A
GA Walton,0.18847816,0.69474494,A
GA Ware,0.24113491,0.71275616,A
GA Warren,0.36862996,0.5652697,A
GA Washington,0.36392713,0.5261568,A
GA Wayne,0.1745409,0.7595703,A
GA Webster,0.18218283,0.7102514,A
GA Wheeler,0.110172786,0.74063045,A
GA White,0.089569435,0.8332615,A
GA Whitfield,0.26731893,0.62064695,A
GA Wilcox,0.17241272,0.7428691,A
GA Wilkes,0.29164726,0.62619126,A
GA Wilkinson,0.2668909,0.65013844,A
GA Worth,0.16477774,0.74719125,A
HI Hawaii,0.69520307,0.18046139,B
HI Maui,0.7154331,0.1411604,B
HI Kauai,0.6713827,0.18155716,B
HI Honolulu,0.8051175,0.039451215,B
HI Kalawao,0.67506045,0.17110449,B
ID Ada,0.46359137,0.3669387,B
ID Adams,0.18656358,0.71993476,A
ID Bannock,0.40523425,0.463838,B
ID Bear Lake,0.12442547,0.80035686,A
ID Benewah,0.13840576,0.79573625,A
ID Bingham,0.2249379,0.65434647,A
ID Blaine,0.63494176,0.25740305,B
ID Boise,0.32212123,0.60020113,A
ID Bonner,0.2851647,0.59484136,A
ID Bonneville,0.31953353,0.5514858,A
ID Boundary,0.13581367,0.74943656,A
ID Butte,0.030444784,0.8847228,A
ID Camas,0.16354501,0.7730538,A
ID Canyon,0.2609922,0.5854274,A
ID Caribou,0.1375609,0.7554676,A
ID Cassia,0.22138022,0.66555494,A
ID Clark,0.31678244,0.59268475,A
ID Clearwater,0.16913337,0.7322554,A
ID Custer,0.21827707,0.71029687,A
ID Elmore,0.2500504,0.6198531,A
ID Franklin,0.0819612,0.80405414,A
ID Fremont,0.15494248,0.72664785,A
ID Gem,0.16730887,0.7281385,A
ID Gooding,0.1972652,0.68868804,A
ID Idaho,0.16115777,0.73411584,A
ID Jefferson,0.14499415,0.7066097,A
ID Jerome,0.23172803,0.6606216,A
ID Kootenai,0.25477922,0.625328,A
ID Latah,0.5690286,0.25206703,B
ID Lemhi,0.14666903,0.7775973,A
ID Lewis,0.1718106,0.7730486,A
ID Lincoln,0.3020352,0.5465776,A
ID Madison,0.25190938,0.5755179,A
ID Minidoka,0.1861195,0.70698524,A
ID Nez Perce,0.28747007,0.6041566,A
ID Oneida,0.077333376,0.8352348,A
ID Owyhee,0.22928382,0.64629114,A
ID Payette,0.17404053,0.7194134,A
ID Power,0.2907553,0.5913178,A
ID Shoshone,0.21863408,0.682445,A
ID Teton,0.46265352,0.39994022,B
ID Twin Falls,0.2509644,0.61690336,A
ID Valley,0.31033552,0.61320627,A
ID Washington,0.21923243,0.6781182,A
IL Putnam,0.18938383,0.706592,A
IL Randolph,0.15965044,0.7092913,A
IL Fayette,0.101387456,0.7871762,A
IL Ford,0.20997025,0.6714931,A
IL Grundy,0.30140853,0.5466657,A
IL Lasalle,0.3133058,0.558344,A
IL Lee,0.2882228,0.5707367,A
IL Logan,0.25670043,0.61296976,A
