Name,S1,S2,S3,S4,S5,S6,Cluster
CA Lake,0.7965344990439344,1.9293689954605926e-17,1.7106276988715656e-17,0.001434341442341759,0.0032053605204645664,0.028368200991673337,A
CA Lassen,0.5865546242251068,1.9293689954605926e-17,1.7106276988715656e-17,0.00033215665222904655,1.9753304613838508e-17,0.15588237447732511,B
CA Los Angeles,0.3717610950636349,0.10450334359744709,1.7106276988715656e-17,0.007075637121711317,1.9753304613838508e-17,0.19608058978887655,C
CA Madera,0.4721576647900686,0.008537083304028208,1.7106276988715656e-17,0.002764409552529868,0.009815896381846441,0.20840662460650453,C
CA Marin,0.4359086730592467,0.029441233858005837,1.7106276988715656e-17,0.008084553092486575,0.013630183219648314,0.1906126668147568,C
CA Mariposa,0.7467949235515724,0.01375163364184176,1.7106276988715656e-17,0.004872269100999576,0.031520455085788386,2.785634208346631e-17,A
CA Mendocino,0.7026606715439407,1.9293689954605926e-17,1.7106276988715656e-17,0.0008676462071330099,0.024756483318437435,0.05931068429120333,A
CA Merced,0.41630927817063285,0.007727831476830002,1.7106276988715656e-17,0.0028623535997834002,0.008661577162694077,0.25532489573358713,C
CA Modoc,0.7952955335100383,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,1.9753304613838508e-17,2.785634208346631e-17,A
CA Mono,0.6171157816463,0.021443642020790226,1.7106276988715656e-17,0.013164359365612447,0.028624327088324655,0.04889036826941797,B
CA Monterey,0.5502488725497243,0.006386605011352632,1.7106276988715656e-17,0.006683039971989263,1.9753304613838508e-17,0.12669472580029736,B
CA Napa,0.6774100475222835,0.009314471828600993,1.7106276988715656e-17,0.003768556668669597,0.00242199529590228,0.05975352383017877,B
CA Nevada,0.7112721023573744,0.0037262808020015513,1.7106276988715656e-17,0.0024450081798733127,0.0016111814363074764,0.015492739303973104,A
CA Orange,0.5166722746690627,0.028372034022509953,1.7106276988715656e-17,0.003962625997959247,1.9753304613838508e-17,0.1390250382540919,B
CA Placer,0.6448323340254549,0.008535461026397231,1.7106276988715656e-17,0.0027726423996722815,1.9753304613838508e-17,0.037977580255530774,A
CA Plumas,0.7970696300894088,1.9293689954605926e-17,1.7106276988715656e-17,0.0018796462166451049,1.9753304613838508e-17,2.785634208346631e-17,A
CA Riverside,0.4659230608109646,0.054690737312254725,1.7106276988715656e-17,0.006915695711581548,1.9753304613838508e-17,0.16819125523998132,C
CA Sacramento,0.6328733761399791,0.01562691939204396,1.7106276988715656e-17,0.001106720881681464,1.9753304613838508e-17,0.09173642034453607,B
CA San Benito,0.5827828772787569,0.009652197505104942,1.7106276988715656e-17,0.006196432211000342,0.0010041894680756177,0.11071830146179205,B
CA San Bernardino,0.4908422158489102,0.03313058623889211,1.7106276988715656e-17,0.005129698054944115,1.9753304613838508e-17,0.18150445771880686,C
CA San Diego,0.5987169361611925,0.0344312649931829,1.7106276988715656e-17,0.00381039036251268,1.9753304613838508e-17,0.08235263869066003,B
CA San Francisco,0.6404838796888742,0.01748845182470548,1.7106276988715656e-17,0.009641745063114882,1.9753304613838508e-17,0.04974711399782918,A
CA San Joaquin,0.4556244200521159,0.021629053024637156,1.7106276988715656e-17,0.0037094314057211485,0.004562978999356786,0.2137635781266272,C
CA San Luis Obispo,0.6502063172915706,0.0016520899670790607,1.7106276988715656e-17,0.004758814985953182,1.9753304613838508e-17,0.05824749017802874,B
CA San Mateo,0.5991301323166647,0.041511106953213514,1.7106276988715656e-17,0.005718268853732467,1.9753304613838508e-17,0.05332242915562011,B
CA Santa Barbara,0.5362238652493619,0.012770067081123363,1.7106276988715656e-17,0.015229349837962262,0.0016642709019882565,0.12677250924726988,B
CA Santa Clara,0.6228412947018622,0.02793048056989783,1.7106276988715656e-17,0.002053721490792634,1.9753304613838508e-17,0.052629786206865224,B
CA Santa Cruz,0.705373174218424,0.0023379247608343048,1.7106276988715656e-17,0.0035263453506080692,1.9753304613838508e-17,0.025612056472424673,A
CA Shasta,0.8032531860588122,0.010377234987985248,1.7106276988715656e-17,7.638657332661957e-18,0.0033960865254333726,0.007590376968921413,A
CA Sierra,0.7643372664895551,1.9293689954605926e-17,1.7106276988715656e-17,0.00127256537100635,1.9753304613838508e-17,2.785634208346631e-17,A
CA Siskiyou,0.825026846967197,1.9293689954605926e-17,1.7106276988715656e-17,0.0017935311841972168,1.9753304613838508e-17,2.785634208346631e-17,A
CA Solano,0.6363200965021,0.014328554294984537,1.7106276988715656e-17,0.004213706802357275,1.9753304613838508e-17,0.07819127696252924,B
CA Sonoma,0.605503551570348,0.003947802565770199,1.7106276988715656e-17,0.003223185051686216,1.9753304613838508e-17,0.0839564009143962,B
CA Stanislaus,0.4172850484598462,0.02066929122346907,1.7106276988715656e-17,0.0034465883114253356,0.009337902481944967,0.2461226712255579,C
CA Sutter,0.6439532930275497,0.008484040643653247,1.7106276988715656e-17,0.002128014602364304,0.000676452847218044,0.09160988891141579,B
CA Tehama,0.8100472727574628,0.0021752675133535205,1.7106276988715656e-17,0.0014752193979231747,0.0009861546255368358,0.02342968683671622,A
CA Trinity,0.7983871795549112,1.9293689954605926e-17,1.7106276988715656e-17,0.00027087134183442465,1.9753304613838508e-17,2.785634208346631e-17,A
CA Tulare,0.389290847510113,0.07100309249014845,1.7106276988715656e-17,0.009093507317405361,0.0007996103243432714,0.2290249256179437,C
CA Tuolumne,0.7505157293324083,1.9293689954605926e-17,1.7106276988715656e-17,0.0003334526274835628,0.006402061171470155,0.019096329341059367,A
CA Ventura,0.5878823771036573,0.013838805018053088,1.7106276988715656e-17,0.0048299187229694914,1.9753304613838508e-17,0.0874764666371984,B
CA Yolo,0.5841802146697809,0.041814059094598496,1.7106276988715656e-17,7.638657332661957e-18,0.0013222634536393162,0.07762846010741281,B
CA Yuba,0.7111736952383624,0.004730077985840763,1.7106276988715656e-17,0.0005856975623286422,0.0003959103349288917,0.07705800875877518,B
CO Adams,0.5756791387773321,0.09117761362712483,1.7106276988715656e-17,0.011403070813567532,0.005395049118672124,0.06814334886263504,D
CO Alamosa,0.5587198982467588,0.07273397210477954,1.7106276988715656e-17,0.01620748256799214,0.06453902980156435,0.08656788939454137,D
CO Arapahoe,0.5461296347920971,0.1535797147175475,1.7106276988715656e-17,0.008066144552044732,0.038567188562147844,0.03182530230175532,D
CO Archuleta,0.7187063022389698,1.9293689954605926e-17,1.7106276988715656e-17,0.004182102265261674,1.9753304613838508e-17,2.785634208346631e-17,A
CO Baca,0.7920949894912999,1.9293689954605926e-17,1.7106276988715656e-17,0.01925889849549116,1.9753304613838508e-17,2.785634208346631e-17,A
CO Bent,0.8240805163181772,1.9293689954605926e-17,1.7106276988715656e-17,0.0012613671786691424,1.9753304613838508e-17,2.785634208346631e-17,A
CO Boulder,0.6550747052203884,0.07049049624538173,1.7106276988715656e-17,0.004268729360258559,0.011747483393637511,0.0124070862291138,A
CO Broomfield,0.6010869936695209,0.12154097839894427,1.7106276988715656e-17,0.0002947336285004174,0.03885981248568227,0.014535578433755313,D
CO Chaffee,0.3254318903448435,0.2536214651264253,1.7106276988715656e-17,0.0014543720739650802,0.2271291557432831,0.07964776498911742,D
CO Cheyenne,0.7738537015450512,1.9293689954605926e-17,1.7106276988715656e-17,0.01451851207467133,1.9753304613838508e-17,2.785634208346631e-17,A
CO Clear Creek,0.6587992882639812,0.03202199731705786,1.7106276988715656e-17,0.0033230918562693426,0.04660506922240578,2.785634208346631e-17,A
CO Conejos,0.787100311939404,1.9293689954605926e-17,1.7106276988715656e-17,0.003909255626177298,1.9753304613838508e-17,0.0037053262345172902,A
CO Costilla,0.6998901939896697,1.9293689954605926e-17,1.7106276988715656e-17,0.012105020638306619,0.023200561606328413,0.05485959074610001,A
CO Crowley,0.7072821965891994,0.04432399971077244,1.7106276988715656e-17,0.04509487279048207,0.08189765300585165,2.785634208346631e-17,F
CO Custer,0.7530886153374945,1.9293689954605926e-17,1.7106276988715656e-17,0.004050435957176602,1.9753304613838508e-17,2.785634208346631e-17,A
CO Delta,0.7769712613928927,0.011321557516801688,1.7106276988715656e-17,0.008901503695689237,0.011833941059703881,2.785634208346631e-17,A
CO Denver,0.5194506814416977,0.15697829059904778,1.7106276988715656e-17,0.011865268824052087,0.02111613926881136,0.061845068505370984,D
CO Dolores,0.7630809061827086,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,1.9753304613838508e-17,2.785634208346631e-17,A
CO Douglas,0.6328621239351023,0.044518489465260005,1.7106276988715656e-17,0.003987796471284704,0.008305338378451042,0.009018686482044545,A
CO Eagle,0.5816880287136995,0.05044007081307701,1.7106276988715656e-17,0.05536617161260232,0.017417816986296242,0.014157592205679952,F
CO El Paso,0.6087124771489487,0.05207952390286558,1.7106276988715656e-17,0.0032798171978179365,0.0018209878488144023,0.03293261109977757,A
CO Elbert,0.7532386407412638,0.02126936092699899,1.7106276988715656e-17,0.005123820065502119,0.013259559842952644,2.785634208346631e-17,A
CO Fremont,0.8015657461513588,1.9293689954605926e-17,1.7106276988715656e-17,0.003608117556542222,1.9753304613838508e-17,2.785634208346631e-17,A
CO Garfield,0.6300480796449675,0.012320077906418678,1.7106276988715656e-17,0.013780650299976388,1.9753304613838508e-17,0.06548283723326913,B
CO Gilpin,0.7213405400200992,1.9293689954605926e-17,1.7106276988715656e-17,0.003910800584443682,1.9753304613838508e-17,2.785634208346631e-17,A
CO Grand,0.6988287540286786,1.9293689954605926e-17,1.7106276988715656e-17,0.004954289758066001,0.033111048529317885,0.0006754568823701925,A
CO Gunnison,0.5592536308544789,0.11956127875622295,1.7106276988715656e-17,0.03980364217689906,0.04514003818754543,2.785634208346631e-17,D
CO Hinsdale,0.674842041960759,1.9293689954605926e-17,1.7106276988715656e-17,0.019364187184337283,1.9753304613838508e-17,2.785634208346631e-17,A
CO Huerfano,0.7447039068828513,1.9293689954605926e-17,1.7106276988715656e-17,0.0011788483631252917,0.08177926615254874,2.785634208346631e-17,A
CO Jackson,0.6991469289341283,1.9293689954605926e-17,1.7106276988715656e-17,0.007241728635820855,1.9753304613838508e-17,0.03789923153524153,A
CO Jefferson,0.6146155368212365,0.1034424580798921,1.7106276988715656e-17,0.0021043863839732405,0.01450036630874899,0.02282186157561605,D
CO Kiowa,0.7558287583696173,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,1.9753304613838508e-17,2.785634208346631e-17,A
CO Kit Carson,0.6406269296243895,0.11365888652879523,1.7106276988715656e-17,0.008056282591947754,0.06503405690776412,0.023996544453579276,D
CO La Plata,0.7307302874213445,0.005354215305142175,1.7106276988715656e-17,0.006433979434810631,0.004883336464469327,0.002920496447921278,A
CO Lake,0.6849712946111344,1.9293689954605926e-17,1.7106276988715656e-17,0.023361512237216404,1.9753304613838508e-17,2.785634208346631e-17,A
CO Larimer,0.6643623950946144,0.028284334049015227,1.7106276988715656e-17,0.00298681482087427,0.00024545727388306855,0.014276652952442851,A
CO Las Animas,0.7759181405420074,1.9293689954605926e-17,1.7106276988715656e-17,0.001243759785924964,1.9753304613838508e-17,2.785634208346631e-17,A
CO Lincoln,0.7511861626795342,1.9293689954605926e-17,1.7106276988715656e-17,0.0023844084769450912,1.9753304613838508e-17,2.785634208346631e-17,A
CO Logan,0.6659248513399275,0.055400507884497734,1.7106276988715656e-17,0.12381738299617509,0.031539783432407834,2.785634208346631e-17,F
CO Mesa,0.7419646877647378,1.9293689954605926e-17,1.7106276988715656e-17,0.0014853004199696233,0.0012758241970977973,0.008815648888844283,A
CO Mineral,0.6335100643097652,1.9293689954605926e-17,1.7106276988715656e-17,0.05128913975357308,1.9753304613838508e-17,0.06607739724323461,F
CO Moffat,0.7452706492684132,1.9293689954605926e-17,1.7106276988715656e-17,0.002721927862896333,0.040609584649411945,2.785634208346631e-17,A
CO Montezuma,0.7271101764255936,0.03955169058702962,1.7106276988715656e-17,0.003265222787808362,0.013802464393654028,0.006876314966414352,A
CO Montrose,0.6775034487944394,0.09325133427404624,1.7106276988715656e-17,0.006333068515642579,0.03577664221943975,0.005813417934348608,D
CO Morgan,0.33913410888481826,0.40414130339724813,1.7106276988715656e-17,0.04843399102339815,0.2055590124688913,0.015100881937161172,D
CO Otero,0.7405030018574297,0.024692646889492693,1.7106276988715656e-17,7.638657332661957e-18,0.057239757099666694,0.021262138409109687,A
CO Ouray,0.6242000275003603,0.05684018880307413,1.7106276988715656e-17,0.00211174875948415,0.10047936635158985,2.785634208346631e-17,E
CO Park,0.6663111137560739,1.9293689954605926e-17,1.7106276988715656e-17,0.0045628041059600855,0.027460302546041676,2.785634208346631e-17,A
CO Phillips,0.7638191377689492,1.9293689954605926e-17,1.7106276988715656e-17,0.012963898732177353,1.9753304613838508e-17,2.785634208346631e-17,A
CO Pitkin,0.6383351990516651,0.03536350549715477,1.7106276988715656e-17,0.019569988198658194,0.049267630343453175,0.006645523204490382,A
CO Prowers,0.8165262638269255,1.9293689954605926e-17,1.7106276988715656e-17,0.009272968764903695,1.9753304613838508e-17,0.002483357621649929,A
CO Pueblo,0.7438208081965768,0.04689721959589505,1.7106276988715656e-17,0.0007762021996941122,0.003459797618860599,0.016049824029202173,A
CO Rio Blanco,0.7580637543972965,1.9293689954605926e-17,1.7106276988715656e-17,0.0019902306768792106,1.9753304613838508e-17,2.785634208346631e-17,A
CO Rio Grande,0.6918532367048066,1.9293689954605926e-17,1.7106276988715656e-17,0.017826295097783655,0.07210727866114258,0.031584565786623775,A
CO Routt,0.6137659968338739,0.08158590777613284,1.7106276988715656e-17,0.00214041251288063,0.03361897382896149,2.785634208346631e-17,D
CO Saguache,0.626502135375433,0.04667788396275925,1.7106276988715656e-17,0.06331887064684114,0.08034180066901964,0.018648941862645933,F
CO San Juan,0.7885539941552171,1.9293689954605926e-17,1.7106276988715656e-17,0.012744762538051487,1.9753304613838508e-17,2.785634208346631e-17,A
CO San Miguel,0.6874161912694021,1.9293689954605926e-17,1.7106276988715656e-17,0.025653485109589157,1.9753304613838508e-17,2.785634208346631e-17,A
CO Sedgwick,0.6321404885608755,1.9293689954605926e-17,1.7106276988715656e-17,7.638657332661957e-18,0.1580609434877098,0.056729197357677785,E
CO Summit,0.6356754926873316,0.03082359206781473,1.7106276988715656e-17,0.02954371197128521,0.009025967198636733,0.005999255860953661,A
CO Teller,0.7116151358507603,0.02672306931067739,1.7106276988715656e-17,0.004512644322657353,0.013500948758500775,0.01266214475428036,A
CO Washington,0.7515868771243175,1.9293689954605926e-17,1.7106276988715656e-17,0.03991230638253226,1.9753304613838508e-17,2.785634208346631e-17,A
CO Weld,0.595329901404445,0.13718395503088912,1.7106276988715656e-17,0.01700487076984632,0.02162592175875319,0.018775624920857926,D
CO Yuma,0.768665011682369,1.9293689954605926e-17,1.7106276988715656e-17,0.020682334054474914,1.9753304613838508e-17,2.785634208346631e-17,A
CT Tolland,0.6208314009790761,0.13078415139188235,1.7106276988715656e-17,0.009423956916274753,0.021704459782665584,0.005184063897542849,D
CT New Haven,0.40412359966472583,0.3665793503598829,1.7106276988715656e-17,0.012394148462142922,0.0672833915570513,0.03357019369115274,D
CT Windham,0.7009264164869148,0.030493915190231327,1.7106276988715656e-17,0.012835585031172377,0.02447558722052411,1.7309949317153428e-15,A
CT Hartford,0.3287097397056466,0.43355826770804035,1.7106276988715656e-17,0.0013424369192119063,0.11722633946389967,0.025857894913457084,D
CT Litchfield,0.5705903313853187,0.23180141400432003,1.7106276988715656e-17,0.007159369026756008,0.06376494851077501,2.785634208346631e-17,D
CT Fairfield,0.3556590855382785,0.4409210840536417,1.7106276988715656e-17,0.0254104425930251,0.09559698188191434,0.008356469737434131,D
CT New London,0.6426498986241277,0.10963274961597251,1.7106276988715656e-17,0.003877419664097538,0.028025835905212095,2.785634208346631e-17,D
CT Middlesex,0.5077548074759538,0.30082223722787477,1.7106276988715656e-17,7.638657332661957e-18,0.06394048257163006,0.010012879916935719,D
DE New Castle,0.6184759203063032,0.1170659506503532,1.7106276988715656e-17,0.010206124177914005,0.02420256346279488,0.06429213672272943,D
DE Kent,0.5747636408063989,0.14603486917462846,1.7106276988715656e-17,0.011878807805111271,0.026760938795269328,0.05000778559228356,D
DE Sussex,0.5274090498208623,0.2042071376918984,1.7106276988715656e-17,0.050861275066577845,0.04416492678614861,0.05621271480105666,D
DC DC,0.45346931826596903,0.23648962567866247,1.7106276988715656e-17,0.015564841120662925,0.027565892464587745,0.08321672502918387,D
FL Alachua,0.5811266952897374,0.010730609779919601,1.7106276988715656e-17,0.00796142722183211,1.9753304613838508e-17,0.11933700846226707,B
FL Baker,0.4288807911012474,0.03139229631902573,1.7106276988715656e-17,7.638657332661957e-18,0.017797971197921147,0.28168605502669314,C
FL Bay,0.41369584870351545,0.00668749899009065,1.7106276988715656e-17,0.0008081301557446376,0.009805150667880517,0.28377705203265896,C
