Name,S1,S2,S3,S4,S5,Cluster
CA Sutter,0.007349782456955015,0.02027262316566433,1.3907056757299883e-17,0.022405302815307525,0.7316906757435413,A
CA Tehama,0.00207402438087329,0.008807434594148534,1.3907056757299883e-17,0.008196185945969247,0.8360852630019632,A
CA Trinity,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.0006713886494952679,0.8363841381240734,A
CA Tulare,0.05651675659599376,0.049434111107280305,1.3907056757299883e-17,0.057138752129625006,0.5845445710471295,D
CA Tuolumne,1.8195921493723328e-17,0.018474767506312634,1.3907056757299883e-17,0.0035905010375653504,0.7802038868780403,A
CA Ventura,0.012974390541696783,0.013172781433349627,1.3907056757299883e-17,0.02501593282538596,0.6740760099410417,A
CA Yolo,0.03407673354627525,0.01551085461966338,1.3907056757299883e-17,0.017291667009286492,0.6733252188374634,A
CA Yuba,0.003630377838175054,0.02166193812400621,1.3907056757299883e-17,0.016379845803408576,0.7948745637268327,A
CO Adams,0.07936941296805389,0.00034657960698865814,1.3907056757299883e-17,0.030396213252642964,0.641818397646357,B
CO Alamosa,0.0681847095647952,0.101130262423659,1.3907056757299883e-17,0.027936279534857982,0.5918032044388475,B
CO Arapahoe,0.1372146717568193,0.018767961250239495,1.3907056757299883e-17,0.01825532370175627,0.5838611649922116,B
CO Archuleta,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.006933474262993251,0.7144919305514059,A
CO Baca,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.023312869396505592,0.7676833268647657,A
CO Bent,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.0029117558259056232,0.8438226904103294,A
CO Boulder,0.06276841883896216,8.511349195122697e-8,1.3907056757299883e-17,0.010758786497269728,0.674481609246696,B
CO Broomfield,0.10756185457399134,0.02873389650078612,1.3907056757299883e-17,0.0046543304605209754,0.6287086036974695,B
CO Chaffee,0.2545269626431877,0.23059869260820673,1.3907056757299883e-17,9.350533855739502e-14,0.3722182335985436,B
CO Cheyenne,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.018698126944471396,0.7472901289181557,A
CO Clear Creek,0.040069398495393725,0.04123028043542249,1.3907056757299883e-17,0.000442080292586,0.657058489807865,A
CO Conejos,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.008188148543125986,0.7814440310954569,A
CO Costilla,1.8195921493723328e-17,0.05065974092070552,1.3907056757299883e-17,0.02079791455515465,0.7259900920213045,A
CO Crowley,0.05534278790092264,0.08609530568415176,1.3907056757299883e-17,0.043712024959276174,0.5945972656755776,D
CO Custer,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.007026588432723545,0.7469920216716021,A
CO Delta,0.013212949470010707,0.012768108166112143,1.3907056757299883e-17,0.010286648055552284,0.7678377125841623,A
CO Denver,0.1374467847440252,0.0026593623337381567,1.3907056757299883e-17,0.030530680483574834,0.5864978615921675,B
CO Dolores,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.0014208686356468072,0.7842341923330346,A
CO Douglas,0.040958423467793346,1.4302064834119547e-5,1.3907056757299883e-17,0.008972157926483346,0.6443092487611034,A
CO Eagle,0.0556498752647798,0.003985350877945226,1.3907056757299883e-17,0.06368239121037214,0.49191390541546476,D
CO El Paso,0.044147481965707495,2.588790379283486e-7,1.3907056757299883e-17,0.013826060020282529,0.6458214462114703,A
CO Elbert,0.02183466636403226,0.011643177034817261,1.3907056757299883e-17,0.0065466488740532,0.7508861855952985,A
CO Fremont,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.006488432068211257,0.8004252616489723,A
CO Garfield,0.012932084100413984,0.005635643692561305,1.3907056757299883e-17,0.0322689788024219,0.661848900635536,A
CO Gilpin,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.006484965858066405,0.7203444152419509,A
CO Grand,6.967970908859772e-14,0.04430563697428887,1.3907056757299883e-17,0.005236891000699696,0.6746580996609781,A
CO Gunnison,0.1224548219774277,0.012665926621689291,1.3907056757299883e-17,0.04110044833988425,0.5090929380469952,B
CO Hinsdale,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.022785654789345862,0.6551062009373685,A
CO Huerfano,0.0038704087684384154,0.08708664977810758,1.3907056757299883e-17,1.0618836698677245e-17,0.7284375956619364,A
CO Jackson,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.021347910187619567,0.7083130542030891,A
CO Jefferson,0.08901813553811114,0.0018156656726212432,1.3907056757299883e-17,0.011133675300048617,0.6552054839119584,B
CO Kiowa,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,1.0618836698677245e-17,0.7950521996690818,A
CO Kit Carson,0.10764593277941126,0.06304102713268311,1.3907056757299883e-17,0.010445106448281746,0.6515142690119387,B
CO La Plata,0.005581393323724095,0.00818444075384646,1.3907056757299883e-17,0.009073214554329998,0.7270087545088078,A
CO Lake,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.028746230773532798,0.6331154728164684,A
CO Larimer,0.02397676240360181,1.207675165897824e-11,1.3907056757299883e-17,0.008807846796905074,0.6828738193564148,A
CO Las Animas,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.002467407062113216,0.8004203002209354,A
CO Lincoln,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.003918001311632691,0.7695777492532172,A
CO Logan,0.0647485783575342,0.017049688315427424,1.3907056757299883e-17,0.1325045428000833,0.4642916462779238,D
CO Mesa,1.8195921493723328e-17,0.006865008105507794,1.3907056757299883e-17,0.003701101532140374,0.7715328694490636,A
CO Mineral,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.07686810881154071,0.5876500019909915,D
CO Moffat,0.00010356140237731955,0.05250425242897485,1.3907056757299883e-17,0.002624418550319498,0.720245267455078,A
CO Montezuma,0.03464876956471975,0.016152592733861035,1.3907056757299883e-17,0.005944093885438938,0.7369423116415935,A
CO Montrose,0.08638014831574634,0.024035871757984783,1.3907056757299883e-17,0.008854135486049032,0.6842507982749502,B
CO Morgan,0.3887991134471129,0.156191837994354,1.3907056757299883e-17,0.03981735594514934,0.30600574986149787,B
CO Otero,0.021303597296629204,0.09029816865159428,1.3907056757299883e-17,1.0618836698677245e-17,0.7357033029986942,A
CO Ouray,0.06809826845563392,0.08894878666012344,1.3907056757299883e-17,1.0618836698677245e-17,0.5928339523014073,B
CO Park,0.000859617684509162,0.03340773584489517,1.3907056757299883e-17,0.004702550100916385,0.6610408446409642,A
CO Phillips,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.016634483644569015,0.7455751246761887,A
CO Pitkin,0.04384272600763006,0.047050927144076354,1.3907056757299883e-17,0.01972529291329878,0.593594903233898,A
CO Prowers,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.014413490725220624,0.7911556107466766,A
CO Pueblo,0.03799859787383274,0.00602035716796928,1.3907056757299883e-17,0.006106052324314748,0.7808845986669798,A
CO Rio Blanco,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.004802774479404928,0.7549676747308409,A
CO Rio Grande,7.809973484693455e-15,0.10558206072881639,1.3907056757299883e-17,0.02125896561590422,0.6472012129006025,C
CO Routt,0.07552763552993547,0.023351030408493362,1.3907056757299883e-17,0.00283651534717815,0.6198568370349807,B
CO Saguache,0.0543790992527691,0.09400453416094602,1.3907056757299883e-17,0.06727451998801695,0.4987114509434378,D
CO San Juan,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.017427614874839674,0.7542002544837426,A
CO San Miguel,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.031753742208228665,0.622714409984805,A
CO Sedgwick,1.8195921493723328e-17,0.18684145716563338,1.3907056757299883e-17,1.0618836698677245e-17,0.64027248656658,C
CO Summit,0.03373874945261634,0.0007079986130022865,1.3907056757299883e-17,0.03463074771965008,0.5884517059579417,D
CO Teller,0.025294671917002486,0.015755079812308052,1.3907056757299883e-17,0.008649386985386129,0.717634999970627,A
CO Washington,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.04656581445603768,0.6800336429457712,D
CO Weld,0.1222855833736375,3.402104105487722e-8,1.3907056757299883e-17,0.02574430353239727,0.6066829381233053,B
CO Yuma,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.0256537315558522,0.7285311286225774,A
CT Tolland,0.11568557829972521,1.6743353520710175e-11,1.3907056757299883e-17,0.01473074346323022,0.6338489339930097,B
CT New Haven,0.32195185737486887,0.009591445117328859,1.3907056757299883e-17,0.02608248684643011,0.47578108920912143,B
CT Windham,0.033295460382240384,0.021130899681998834,1.3907056757299883e-17,0.013671584435544212,0.6781149994182479,A
CT Hartford,0.3835706572183244,0.0620003610320394,1.3907056757299883e-17,0.007934247746509894,0.40062398390941506,B
CT Litchfield,0.20976398354314404,0.02229584750338863,1.3907056757299883e-17,0.009839699690414549,0.5971808417181051,B
CT Fairfield,0.39647856869574943,0.011124003051111641,1.3907056757299883e-17,0.03379803497668077,0.3891412860857395,B
CT New London,0.09874299590950651,0.009825771963462794,1.3907056757299883e-17,0.0063609066807829625,0.6584560715267825,B
CT Middlesex,0.2606745189191323,0.03185098062995837,1.3907056757299883e-17,0.0034495197955407334,0.5638538845803556,B
DE New Castle,0.09906623104862192,0.03287423699376301,1.3907056757299883e-17,0.024950297184801826,0.6784065963655331,B
DE Kent,0.12719891697260277,0.01657493759757482,1.3907056757299883e-17,0.0258479590511491,0.6278182608111554,B
DE Sussex,0.18932268347441034,0.016292915018625013,1.3907056757299883e-17,0.06661789681965728,0.5268146420852037,B
DC DC,0.20329946653084355,0.0016318241248419628,1.3907056757299883e-17,0.040676426063335054,0.5512414018124658,B
FL Alachua,0.010245887988669825,0.019811039286119138,1.3907056757299883e-17,0.03588642105850987,0.6762856074788234,A
FL Baker,0.028077178139575647,0.06089205615169094,1.3907056757299883e-17,0.06434070908186192,0.6567810250799578,D
FL Bay,0.004416225237851785,0.11288780977495817,1.3907056757299883e-17,0.04571653616299513,0.6358813223563247,C
FL Bradford,0.020943325963313386,0.0524936499702204,1.3907056757299883e-17,0.03776533659837276,0.7414958855918533,A
FL Brevard,0.006344400371394701,0.075774160098446,1.3907056757299883e-17,0.015397588650089333,0.708774640814789,A
FL Broward,0.04992893834253365,0.0756085836594023,1.3907056757299883e-17,0.07318951934057066,0.5259098363171316,D
FL Calhoun,0.05460553559696842,0.16893620449088417,1.3907056757299883e-17,0.05866454838592515,0.5269152301119822,C
FL Charlotte,0.08561528160614486,0.05719309941470877,1.3907056757299883e-17,0.015159129665210125,0.6755081980737088,B
FL Citrus,0.02144434563562009,0.0663657756939389,1.3907056757299883e-17,0.015026141390222817,0.7460056810351832,A
FL Clay,0.03502674958187515,0.04888417101214234,1.3907056757299883e-17,0.02995721814093698,0.6715466342058372,A
FL Collier,0.04457030520882975,0.04490176498828467,1.3907056757299883e-17,0.06507464897406964,0.5566849574615601,D
FL Columbia,0.008519963013239519,0.1324966902182797,1.3907056757299883e-17,0.09156215467212137,0.5314816248889542,D
FL Desoto,0.05931285163916501,0.0951054416455728,1.3907056757299883e-17,0.08620576081672132,0.4869223423731759,D
FL Dixie,0.02454441163249284,0.07802565195998978,1.3907056757299883e-17,0.07058051738758223,0.665765000005794,D
FL Duval,0.014812812576944263,0.051938748151726236,1.3907056757299883e-17,0.05476361711056348,0.6598639559678795,D
FL Escambia,0.026142053543658634,0.11205172888219825,1.3907056757299883e-17,0.059827449059001316,0.5656501882220193,D
FL Flagler,0.012580496521428976,0.01768204517843618,1.3907056757299883e-17,0.020208173476936965,0.7320588704912553,A
FL Franklin,1.8195921493723328e-17,0.11221135506813415,1.3907056757299883e-17,0.06266078554142938,0.6388212647810083,D
FL Gadsden,0.016674267018255792,0.17289478959386143,1.3907056757299883e-17,0.08866897412564509,0.47869566754418186,D
FL Gilchrist,1.8195921493723328e-17,0.12849547413235443,1.3907056757299883e-17,0.047586747765624694,0.6087466361661299,C
FL Glades,0.023706303288473674,0.1062167820767037,1.3907056757299883e-17,0.07861009273627129,0.5297966969810148,D
FL Gulf,1.8195921493723328e-17,0.26160858630099,1.3907056757299883e-17,0.07192199193688344,0.4578023346059367,C
FL Hamilton,0.021885844972178985,0.14249255333136537,1.3907056757299883e-17,0.12648598930780253,0.4342785460881641,D
FL Hardee,0.006342448171734712,0.11111984527805559,1.3907056757299883e-17,0.08247471093038816,0.5043011176534324,D
FL Hendry,0.1203098929360088,0.14657417893518795,1.3907056757299883e-17,0.09426999295367235,0.37157426464067184,D
FL Hernando,0.007769500808708229,0.08702313029649815,1.3907056757299883e-17,0.01352730200471895,0.7212278920614571,A
FL Highlands,0.022771091364959577,0.1225488881132,1.3907056757299883e-17,0.01905200805964259,0.6606092201428484,C
FL Hillsborough,0.017534454445163057,0.0692955307737254,1.3907056757299883e-17,0.048369757109550444,0.6192318263721672,D
FL Holmes,1.8195921493723328e-17,0.09409749628457399,1.3907056757299883e-17,0.054071140656266906,0.6628173598786169,D
FL Indian River,0.019564619001586802,0.12425577776210577,1.3907056757299883e-17,0.021539803644549587,0.6375991263150363,C
FL Jackson,0.006083439268515631,0.36575035043369625,1.3907056757299883e-17,0.06742511673670189,0.36531379201875785,C
FL Jefferson,0.05832587183798387,0.07410768581101983,1.3907056757299883e-17,0.06211197906835883,0.5921391235900402,D
FL Lafayette,1.8195921493723328e-17,0.3236092174661575,1.3907056757299883e-17,0.23127455355760432,6.7486118831726714e-12,D
FL Lake,0.013423177587102179,0.054773340216694374,1.3907056757299883e-17,0.027770772618586834,0.7012660789052209,A
FL Lee,0.04560653487002331,0.07065125684274473,1.3907056757299883e-17,0.0477819650197341,0.595004125910263,D
FL Leon,0.006908291851861404,0.020999329399096826,1.3907056757299883e-17,0.04077764653379967,0.6797329373381874,D
FL Levy,0.0033794920243513256,0.04015699398264797,1.3907056757299883e-17,0.03912314660887721,0.73650916766569,A
FL Liberty,0.018937637985023795,0.27356611390296837,1.3907056757299883e-17,0.1948289155186705,6.414405057390173e-5,D
FL Madison,0.049492025740164036,0.17581877734143597,1.3907056757299883e-17,0.07762982515641112,0.49418413513152726,D
FL Manatee,0.06750711265824717,0.08130221787860918,1.3907056757299883e-17,0.045519909001962344,0.5855190857491265,D
FL Marion,0.004714776909468112,0.1214945632873132,1.3907056757299883e-17,0.025449390498543122,0.6726874283612437,C
FL Martin,0.036223700668568254,0.1249921610648466,1.3907056757299883e-17,0.05097958956650599,0.5598300798144015,D
FL Miami-Dade,0.08369480574762375,0.09669388305840251,1.3907056757299883e-17,0.11891078232913237,0.34637523852139906,D
FL Monroe,0.013418409870963623,0.05436220903764579,1.3907056757299883e-17,0.04392873387437648,0.6664962979942097,D
FL Nassau,0.003653136150800795,0.060562252691655515,1.3907056757299883e-17,0.028693809715236177,0.701412707751316,A
FL Okaloosa,0.007318908996199618,0.07676658525230068,1.3907056757299883e-17,0.029655489865765293,0.6699777245767808,A
FL Okeechobee,1.8195921493723328e-17,0.10666970407882134,1.3907056757299883e-17,0.05402525510624,0.6254358185980561,D
FL Orange,0.010592678202656624,0.056015511906806106,1.3907056757299883e-17,0.05403714471734224,0.6186171336637625,D
FL Osceola,0.012907356087371164,0.07429595350477827,1.3907056757299883e-17,0.058571479634152025,0.5823366104423975,D
FL Palm Beach,0.08461134795960558,0.05442816605549588,1.3907056757299883e-17,0.05361744661283396,0.5611934352960652,D
FL Pasco,0.007103382012445821,0.07297277963165785,1.3907056757299883e-17,0.021404382338805716,0.717444228398794,A
FL Pinellas,0.03514243050457553,0.1165709633834247,1.3907056757299883e-17,0.03019336808631331,0.6369252372763871,C
FL Polk,0.02538103618990323,0.11569386697023915,1.3907056757299883e-17,0.03459755033462483,0.6240191389386732,C
FL Putnam,0.019372536803667233,0.11381811110757858,1.3907056757299883e-17,0.037029239504304784,0.651957209780075,C
FL Santa Rosa,0.012758775837388537,0.0610122251533108,1.3907056757299883e-17,0.04382539880604478,0.5852060559309269,D
FL Sarasota,0.047309806198303495,0.05803730377328076,1.3907056757299883e-17,0.02621017602533454,0.6887588839933697,A
FL Seminole,0.008051796629036488,0.08227366390034349,1.3907056757299883e-17,0.02772679069196976,0.6515629102626298,C
FL St. Johns,0.0065156542058120185,0.03974509861513953,1.3907056757299883e-17,0.0289403583110997,0.6866593246144899,A
FL St. Lucie,0.03487880160713741,0.12255662316743968,1.3907056757299883e-17,0.02855889251616467,0.5687694826702621,C
FL Sumter,0.03892512802784694,0.05908366522165373,1.3907056757299883e-17,0.0174259730185774,0.6693949544723632,A
FL Suwannee,0.10910195695784293,0.22925858680361258,1.3907056757299883e-17,0.07674568224584222,0.42585401239920656,C
FL Taylor,1.8195921493723328e-17,0.09552959428249354,1.3907056757299883e-17,0.09290442245935622,0.5934692096728003,D
FL Union,0.010371525785361005,0.13246453272803707,1.3907056757299883e-17,0.05890408288297281,0.5993878600411972,D
